17310,83080
66759,83080
53267,58328
74191,75835
50436,53267
9772,33367
10583,52774
1324,47930
62898,78517
73745,77807
52774,102559
26479,85467
7624,74191
26866,70292
47113,58649
4346,15039
51237,68875
35419,47113
81963,86232
52495,99904
7624,36825
47113,47930
16194,55105
9018,75835
33367,72733
3584,58249
33756,47113
37278,85467
101357,103454
29807,55105
33756,75899
9772,70292
1372,19440
63974,70292
7624,88887
78517,100079
9018,16793
10583,85467
50357,72388
53267,86371
63974,73569
33146,64421
70718,96625
33146,34828
80239,91158
26479,38031
32306,53267
36042,63689
10583,18867
28634,30251
37359,90660
13029,70292
68875,78517
71374,97494
18867,68875
85467,90660
33367,86371
14944,30251
20677,63689
61934,91158
452,9018
90660,91158
16014,62898
51237,53267
63689,70292
47930,79887
96810,100079
81963,91158
62898,78517
18867,71374
35419,101404
46365,82715
50440,83313
47930,101404
33367,62898
13752,98995
44327,58328
18867,52774
35419,37207
80239,81963
47930,87445
98295,98624
58328,70292
12896,68131
32306,51237
47113,90660
68159,81963
452,7624
18388,98688
85467,101404
42741,55105
68324,81963
33367,65240
783,15715
1789,7624
7873,9772
13752,80239
1372,19440
20164,90660
35419,52432
66464,78030
9772,84870
20444,58328
9772,21638
78517,94019
92817,102069
18867,94019
73538,90660
31819,44327
81963,96625
9458,71729
30251,32306
414,4346
16014,51237
51237,91352
44551,73538
13752,66759
9018,96177
50547,68131
31819,36825
70292,94019
81963,100951
47930,50547
52774,99433
56569,74191
22876,101404
10512,90660
9018,93603
90660,96177
33367,91158
18867,34828
33367,79725
20677,35419
64421,96625
20164,85467
29807,68324
51234,81963
10583,67675
19153,70292
77807,101404
82247,93603
78300,98688
9772,33367
9549,81963
20789,74191
12835,18867
33756,98668
15715,63689
9772,10583
47930,102559
10583,90660
91158,94019
20677,85467
31777,102569
31819,44327
78517,91352
44551,63689
20677,73745
86371,91158
46365,49457
6545,15715
17470,56383
7624,20444
47930,94828
70292,100079
47113,75632
47113,73538
3584,26563
74191,78517
10583,72733
50918,63689
20444,35227
68324,94019
19153,86371
20677,90660
81963,94019
7873,12835
68324,86371
16014,19153
30251,87445
37359,47930
20164,77807
2741,74191
13029,90660
414,16194
18867,84062
53267,70718
8002,35419
32717,91352
46205,99433
68324,74191
16361,68862
47113,58649
52432,85467
35419,56569
31819,70718
74191,94019
82715,83057
47113,75632
18867,33146
6545,63974
52317,85467
10233,33756
9772,52774
5450,11389
47930,93451
62898,71374
1324,20164
71303,75160
7624,31819
7624,54549
10583,33367
8002,33146
51234,94019
74399,91158
18867,71303
10583,67675
9772,34828
16194,67675
47930,87445
47113,90660
12896,33756
69680,74191
29807,67675
33367,90660
62898,71374
66759,96076
16194,46365
43039,94019
58328,77807
13029,100079
1324,91352
414,78446
28634,50547
46937,47930
89567,91158
86371,91580
85093,87011
7624,85467
67675,78269
42122,78517
9772,78973
414,46365
15162,82183
37278,96625
35419,100079
378,103532
33146,36825
96076,101404
35227,85467
16194,29807
7624,72733
18867,53267
9018,79446
63689,79039
70292,94019
37177,99245
33756,50547
78269,85467
33382,68324
74191,87234
60285,92817
47113,81870
53267,101404
58328,91947
63260,90660
18957,83313
17470,91158
16508,98295
15039,70292
13029,63689
18867,52774
36825,91532
51237,82603
90660,101404
52432,101404
58328,67675
47930,100079
9018,58328
68875,90660
20444,62898
61541,74191
10583,52774
81963,98244
62898,97494
20677,101404
63689,77807
27839,103454
53267,91158
7624,77807
1401,33756
13029,101404
10583,93718
1739,10583
10612,85467
33146,61934
9772,34194
30313,58328
81459,94019
10512,90660
53267,78517
20444,74191
38393,47113
34194,86157
30722,47930
13752,100079
7873,52774
63974,101288
51237,101404
37177,99245
16014,53267
59757,76985
66759,98764
33756,91158
47930,100079
11368,74357
29807,38031
37177,92295
19153,100079
47930,75289
47930,50357
63990,73960
11368,50547
47113,100549
67675,74191
782,46365
12452,34361
19153,43039
19819,50547
53267,61934
10583,18867
63689,86736
1324,90660
16361,85467
8002,77807
66759,94019
36383,54148
53267,56569
13926,69097
47930,78973
47930,50357
20789,61541
36383,81963
30251,47930
37166,81963
53267,70560
29807,70718
19153,66759
74191,78517
33653,81963
414,34006
26866,33367
43129,56268
18867,56569
15715,66327
63689,73538
62898,85467
16361,70718
36960,94019
4650,70718
13621,49651
53267,74191
17470,90660
51237,56569
31819,46365
5450,11389
47930,80239
70718,74191
509,102069
10583,66310
30251,50547
51237,102559
51237,70560
16508,98295
78517,100079
47930,54720
47930,68131
36825,70292
36825,70718
35419,47930
33756,68131
10512,63689
70292,78517
9772,53267
78300,85766
31819,79446
9772,30396
3584,34366
15162,70718
9018,53267
12896,47113
41263,51570
9018,70718
53267,68324
68324,70718
33367,63689
18867,75160
7873,62898
15162,51237
81963,101404
7530,58751
19001,83313
17470,61280
12896,90660
44327,70718
78517,91158
414,68324
18867,70292
414,78446
10583,66310
10612,53267
2826,70718
16014,71303
12039,98688
36825,61934
62473,91352
47930,74399
34361,91158
7624,67675
74191,81963
86371,100079
52317,85467
33367,78517
46192,90660
20677,100549
51237,70560
13752,80239
33756,35419
13029,63689
18481,74191
12896,101404
78517,81963
27707,94019
63260,63689
74191,92164
8002,46365
53267,64421
50547,90660
4346,15039
63689,66310
47930,63260
15039,82715
35419,85467
26563,33756
81963,100079
15162,53267
17310,83080
30313,36825
50436,53267
37166,100951
10583,15039
13029,100079
15162,70718
34006,94019
18867,99433
9772,10583
9772,16194
30251,50547
18867,35419
68324,81963
79039,94019
9018,31819
8002,18867
7624,53267
12896,47930
7624,58328
13029,20164
70292,100079
10583,90660
33146,51237
7624,70718
2741,53267
13029,79039
90660,101404
33367,70292
30130,94019
47930,85467
29807,58328
91352,102559
33367,63689
8002,70292
8002,70718
29807,57355
52612,96625
13029,77807
74191,88887
31819,58328
33367,75289
70292,81963
1324,91352
4650,9018
33756,63974
35419,53267
22983,63689
16014,78973
9772,30059
9772,78517
9772,34194
35419,70718
90660,91158
80239,100079
91158,100079
30525,55033
19153,47930
12452,47930
63689,70292
66327,90660
7624,48525
12452,34361
55236,97494
15039,36825
16194,18867
12896,47113
20164,47930
33756,54720
9018,79446
33756,102010
91158,96810
94019,100079
35419,51237
9772,42741
18867,99433
47930,51237
47930,77807
18867,68875
68102,93603
86371,100079
63689,96177
452,53267
70292,91158
77399,90660
33246,58328
9018,70718
33367,72733
17470,97919
35811,41263
8002,61934
9772,70292
52495,99904
13029,79039
101357,103454
33367,35419
29807,38031
63689,91352
9772,99433
56569,83313
7624,70292
9772,30059
50547,101404
36825,37278
8157,33756
47113,91158
2741,58328
33756,47113
53267,77807
47930,78517
63689,66310
66759,86157
30130,94019
27707,74191
44551,63689
30439,47930
46365,49457
10583,36825
91352,99433
9772,78973
66327,73538
63801,96625
10583,78517
30251,66680
36825,79446
68131,90660
15039,64421
47930,70292
24950,66327
66464,78030
63689,87445
47930,52432
32672,100079
66759,83080
37359,53267
54720,89493
36960,81963
32306,35419
19819,33756
414,4346
47930,78030
66759,81963
86157,97494
70292,85467
20677,66327
50459,60183
47930,82183
38894,78973
78269,101404
26563,33756
18867,53267
7624,15039
35419,91158
74399,91158
61541,88887
47930,91158
47930,91352
58328,74191
33146,64421
33756,91158
37359,53267
33367,75289
36383,47195
47930,64256
10583,70292
47113,63689
62898,99433
10583,63689
86371,94019
50357,72388
414,34006
85467,91352
33367,47930
30251,49459
78517,96625
66759,98995
38031,80001
29807,34006
68862,70718
48671,95405
13926,85293
46365,70718
6545,17470
20164,70292
18867,51237
70292,90660
35419,52432
63689,90660
30525,55033
35419,81963
7873,53267
47930,81963
31777,102569
86371,91580
26563,90660
20444,78269
9018,74191
33367,85467
70292,77807
47930,80239
74191,94019
47113,54679
33367,47930
32934,46528
46528,49457
9018,18382
47113,91158
17470,34361
34006,94019
7624,96177
10583,99433
32717,91352
32306,35419
51237,68875
35419,83313
19819,33756
66759,84848
7624,10583
18867,81963
18867,61934
8002,10583
16361,77858
38031,99433
32557,61541
52774,68875
68131,100549
74191,88887
414,99847
9772,78517
32306,47930
33382,51234
63689,66327
47930,63260
6545,97919
18867,61934
34006,74191
91352,99433
67675,70718
18867,64421
9772,53267
27707,74191
5353,42741
47930,51237
16014,18481
52432,53267
47930,68875
15162,47930
58328,92016
20444,91947
63974,101404
37359,91158
58328,67675
66759,85267
10583,20444
9772,103532
10583,93718
47930,90660
36825,58328
33756,90660
33246,70718
47930,91352
18867,91158
63990,73960
36042,70292
14944,30251
24208,44469
53267,83313
70718,92030
9772,51237
9772,18867
74191,90297
47113,68345
10583,63689
51237,52432
10233,100549
58328,87449
17470,34361
6545,89023
64782,97494
7624,10583
12039,98688
53267,68875
61541,74191
23896,52381
2826,70718
