7624,70292
28512,58328
30251,87445
81963,86371
15039,29807
56569,66759
36825,37278
61925,93766
2741,74191
98624,103532
18867,84062
70292,91158
46205,99433
7624,9018
36825,53267
16194,100079
8002,67675
15039,100079
47930,74843
16014,82715
78517,100079
47930,54720
47930,68131
52432,85467
52774,53267
16014,78314
33756,98688
47930,52381
7873,78517
70292,78517
48671,95405
82715,84062
68875,102559
74191,94019
6545,17470
9772,78973
16194,55105
8002,20444
53267,100079
20444,81963
18867,33146
11738,28482
72963,81963
15039,33146
51237,68875
1324,47113
68131,90660
47930,70292
71303,97494
24950,66327
5450,11389
81963,86232
52495,99904
7624,36825
9018,70718
20444,47930
58328,92016
53267,68324
36825,66310
56569,81963
50459,60183
1324,63689
68875,91158
101357,103454
37359,53267
34006,81963
47930,63689
53267,85467
68324,70718
32306,35419
7624,35419
15162,51237
66759,81963
51237,77807
8002,72733
32306,47930
7849,18867
7530,58751
19001,83313
33756,89493
17470,61280
12896,90660
20677,66327
47113,85467
78517,91158
414,68324
9772,16194
53267,96625
10583,85467
50357,72388
19153,94019
53267,86371
26563,33756
414,57355
43039,94019
7624,15039
12452,96810
82715,96625
2076,80001
83313,96076
75899,85467
1324,91352
63689,85467
11304,17470
36825,61934
46192,47930
12039,33756
80239,91158
47930,91158
47930,73569
38031,58328
32306,53267
33756,68875
33146,64421
85093,87011
16014,51234
10583,18867
28634,30251
34361,91158
37359,90660
68875,78517
8002,74191
78300,98688
74191,81963
86371,100079
46192,90660
489,32557
51237,70560
35419,100079
414,99847
33756,35419
18867,94019
16014,62898
414,29807
81963,91158
11108,58328
85467,91352
46365,82715
78517,81963
33367,100079
63260,63689
52774,85467
47113,64256
47930,101404
33146,53267
68862,70718
48671,95405
47113,68875
18867,51237
18867,52774
35770,85467
33146,100079
35419,52432
63689,90660
11738,49459
35419,85467
30525,55033
47930,81963
18867,42843
81963,100079
86371,91580
66759,86157
12896,68131
58328,70718
36825,91532
50436,53267
90660,101404
12896,47930
98624,103532
52432,101404
18388,98688
414,74191
70292,77807
47930,80239
34361,68131
18867,99433
33756,98688
83313,100079
63260,91352
783,15715
46528,49457
18388,74896
20444,62898
8002,78517
17470,34361
34006,94019
9018,31819
7624,96177
1372,19440
8296,49459
13752,100079
63974,73300
7624,53267
20677,101404
7624,58328
7624,70718
63689,77807
18867,33367
29807,74191
70292,100079
51237,68875
20444,58328
66759,84848
37359,47930
53267,91158
14985,98688
30130,94019
51237,53267
15039,29807
33146,96625
33756,73538
81963,96625
9458,71729
15162,82183
28634,50547
51237,101404
16194,100079
8002,70292
8002,70718
81459,94019
30251,32306
414,4346
75835,81963
18867,61934
31819,58328
20444,26479
20164,100079
4650,9018
70292,94019
81963,83313
10583,99433
63689,96177
47930,50547
33756,63974
35419,53267
63974,90660
47930,53267
9772,78517
9018,96177
22863,47930
66759,67613
33382,51234
59757,76985
16194,97494
22876,101404
6545,97919
7873,18867
18867,61934
66759,98764
10583,38031
34006,74191
9772,78517
15715,66327
18867,20444
91158,100079
63974,73569
46365,81963
37177,92295
42122,91158
15039,58328
48992,82715
29807,74191
58328,68324
29807,34006
10583,67675
58328,78269
55236,97494
15039,36825
9018,68102
47113,100549
82247,93603
85467,96177
9772,100079
52432,53267
27707,53267
8002,15039
53267,81963
9549,81963
74875,79321
19819,50547
16194,78517
34361,100079
20444,70292
81963,82715
37359,91158
16014,51234
20444,77807
10583,18867
15039,67675
51237,78517
63689,86736
1324,90660
7873,78517
18867,34194
53267,56569
94019,100079
47930,90660
63689,87445
26479,78269
47930,101404
68324,100079
36825,58328
18867,91352
47113,100549
9018,10132
59637,91158
47930,51237
20789,32557
47930,77807
9772,97494
59757,76985
86371,100079
20444,94019
17470,56383
18867,100079
7624,20444
32306,78973
53267,70560
63990,73960
16014,94019
73538,89493
81963,94019
53267,64421
12209,16194
63974,98688
91158,100549
19153,66759
61877,74191
3584,26563
66464,101357
19153,70292
9018,15039
7873,99433
63974,96076
20444,77807
33653,81963
414,34006
68324,94019
52612,96625
58328,87449
17470,97919
20444,68875
19153,86371
29807,46365
12039,98688
8157,33756
81459,94019
63689,91352
81963,94019
68324,86371
29807,33146
489,32557
