16014,19153
9772,99433
4346,74191
7624,70292
62898,97494
28512,58328
12039,101288
17310,83080
63974,70292
63974,96076
9915,20063
74191,82715
30251,87445
20164,77807
36825,77807
56569,66759
17470,42741
2741,74191
5450,11389
13029,90660
43039,53267
66759,83080
53267,58328
414,16194
509,102069
18867,84062
74191,75835
414,18481
53267,70718
81963,86371
8002,35419
51237,102559
7624,102678
50436,53267
32717,91352
63974,101288
46205,99433
7624,9018
38031,80001
42843,84848
68324,74191
16361,68862
15039,100079
5353,30130
73282,85467
16014,18481
10583,52774
47930,78517
16508,98295
78517,100079
47930,54720
58328,96625
52774,53267
1324,47930
62898,78517
73745,77807
36825,70292
33756,98688
52774,102559
36825,70718
18867,62898
35419,47930
9018,37278
33756,68131
10512,63689
3584,33756
44551,63689
30251,49459
48671,95405
30439,47930
10583,35770
19153,81963
94019,97494
9772,53267
31819,79446
46365,49457
10583,36825
91352,99433
58328,70292
33756,47930
9772,78973
7624,74191
82715,83057
66327,73538
66759,98764
63801,96625
10583,78517
16014,62898
15039,46365
53267,100079
81963,90297
33367,53267
37207,47930
15162,70718
35419,101404
16014,81963
53267,62898
4346,15039
18867,52432
6545,63974
52317,85467
12039,63974
18867,74191
47930,70292
43039,91580
58328,78269
71303,97494
12896,47113
78517,85467
81963,82715
24950,66327
5450,11389
78517,97494
49459,63974
81963,86232
10583,15039
52495,99904
7624,36825
47113,47930
47930,93451
15039,16194
9018,70718
84848,94019
74191,99847
63689,87445
62898,71374
16194,55105
414,84062
7624,54549
3584,58249
47930,52432
10583,33367
53267,68324
36825,66310
56569,81963
50459,60183
51234,94019
32672,100079
64421,67675
66759,83080
54720,89493
8002,10583
34006,81963
36383,37177
81459,97494
16194,67675
36960,81963
18867,71303
32306,35419
7873,62898
414,67675
19819,33756
9772,34828
53267,94019
414,4346
47930,78030
16194,67675
47930,87445
66759,81963
81963,101404
7530,58751
81963,86157
19001,83313
14667,37177
1372,19440
86157,97494
37278,96625
63974,70292
81963,86157
47113,90660
7873,97494
33756,89493
70292,85467
53267,75899
17470,61280
69680,74191
29807,67675
7624,88887
62898,99433
44327,70718
20677,66327
78517,91158
50459,60183
78517,100079
9018,16793
47930,82183
9018,88887
38894,78973
69680,74191
10583,85467
66759,96076
53267,86371
16194,46365
18867,53267
414,57355
7624,15039
82715,96625
18481,74191
58328,77807
10612,53267
13029,100079
75899,85467
11108,58328
2826,70718
52774,58328
26479,38031
47930,83313
1324,91352
16014,71303
46553,85467
11368,74357
63689,85467
12039,98688
34133,81963
28634,50547
47930,68875
9018,16793
414,81963
36825,61934
62473,91352
35419,100079
12039,33756
74399,91158
61541,88887
47930,91158
12896,101404
414,67675
47930,74399
47930,91352
32306,53267
414,82715
33756,68875
8002,15039
86371,91580
24208,92295
53267,82603
85093,87011
47930,64256
7624,85467
33756,91158
16014,51234
37359,53267
28634,30251
34361,91158
9772,78973
7624,67675
33756,46937
8002,51237
71374,97494
74191,81963
85467,90660
9018,75289
47930,64256
86371,100079
52317,85467
14944,30251
18481,46365
33367,78517
414,46365
38031,52774
7624,20789
16014,53267
81963,91158
15162,82183
20677,63689
20677,100549
37278,96625
62898,99433
35419,47930
35419,100079
378,103532
33146,36825
35227,85467
452,9018
7624,72733
33756,35419
18867,53267
16014,62898
51237,53267
9018,79446
47930,89493
68875,85467
13029,63689
18481,74191
12039,47113
47930,91158
81963,91158
18867,102559
62898,78517
66759,84848
30251,87445
414,84062
414,34006
68324,86371
12896,101404
9018,88887
33367,47930
35419,101404
46365,82715
78517,81963
30251,49459
78517,96625
27707,94019
50440,83313
63260,63689
38031,80001
9018,10132
7624,70292
74191,92164
29807,36825
47930,101404
47113,64256
33146,53267
8002,46365
82603,85467
53267,64421
29807,34006
68862,70718
48671,95405
13926,85293
46365,70718
13752,98995
4346,15039
10583,53267
20164,70292
74191,87234
60285,92817
18867,51237
44327,58328
35419,52432
63689,90660
53267,101404
47761,47930
30525,55033
35419,81963
7873,53267
58328,91947
70292,77807
10583,38031
35419,37207
8002,33367
47930,87445
47930,81963
98295,98624
15039,70292
81963,100079
58328,70292
66759,86157
15162,53267
37207,47930
17310,83080
58328,70718
32306,51237
30313,36825
18867,52774
51237,82603
81963,94428
414,46365
63974,100549
33756,37207
28634,30251
50436,53267
16194,74191
10583,15039
98624,103532
20677,101404
452,7624
52432,101404
18388,98688
70292,77807
66759,83313
85467,101404
58328,67675
51237,102559
33367,47930
34006,94019
68324,81963
18867,99433
32934,46528
9772,16194
9018,58328
34828,78517
63260,91352
16014,51237
33756,77778
18867,35419
68324,81963
46528,49457
61541,74191
1789,7624
9018,36825
7873,9772
34006,94019
9018,31819
67675,68324
7624,96177
1372,19440
10583,99433
62898,97494
35419,52432
7624,53267
27707,81963
32306,78973
32717,91352
20677,101404
7624,58328
47930,52432
7873,33367
32306,35419
63689,77807
53267,71374
70292,100079
51237,68875
12896,33756
20789,88887
58328,88887
82715,96625
35419,83313
66464,78030
19819,33756
7624,72733
20444,58328
66759,84848
9772,21638
78517,94019
34194,71303
33146,51237
34006,67675
7624,70718
7873,102559
18867,94019
53267,91158
2741,53267
7624,77807
33756,73538
13029,79039
8002,53267
90660,101404
7849,34194
33367,84088
9018,61541
1401,33756
26479,78269
87445,96076
7624,10583
91352,102559
10583,93718
31819,44327
51237,78973
33756,73538
9458,71729
53267,68875
15162,82183
16194,32870
13029,101404
20164,82603
38031,52774
51237,101404
83313,101404
