16014,19153
57355,72087
28512,58328
17310,83080
63974,70292
9915,20063
30251,87445
18867,78517
56569,66759
2741,74191
10583,35227
13029,90660
43039,53267
98624,103532
509,102069
18867,84062
50436,53267
7624,9018
35811,41263
16361,68862
2741,58328
5353,30130
20789,32557
73282,85467
47930,78517
19153,58328
42843,55236
18867,33367
52774,102559
31819,70718
7873,78517
33756,68131
48671,95405
10583,35770
19153,81963
31819,79446
74191,94019
33756,47930
7624,74191
66327,73538
9549,46365
16194,55105
53267,100079
81963,90297
37207,47930
15162,70718
53267,62898
19153,47930
7624,15960
6545,63974
13926,85293
33246,70718
49459,63974
10583,15039
52495,99904
7624,36825
47113,47930
16194,55105
7624,54549
10512,63689
3822,74191
36825,66310
56569,81963
50459,60183
101357,103454
34006,81963
68324,70718
18867,75160
7873,62898
19819,33756
9772,34828
47930,78030
66759,81963
32306,47930
7849,18867
7530,58751
14667,37177
20677,47930
7873,97494
17470,61280
29807,67675
7624,88887
78517,91158
50459,60183
47930,82183
38894,78973
9772,16194
53267,96625
414,57355
7624,15039
82715,96625
2076,80001
18481,74191
83313,96076
47930,83313
16014,71303
28634,50547
36825,61934
62473,91352
12039,33756
61541,88887
38031,58328
47930,91352
32306,53267
8002,15039
29807,30313
86371,91580
85093,87011
7624,85467
37359,53267
28634,30251
78300,98688
71374,97494
74191,81963
9018,75289
18481,46365
33367,78517
414,46365
47113,63689
15162,82183
35419,100079
378,103532
33146,36825
35227,85467
452,9018
6545,15715
18867,53267
51237,53267
9018,79446
10583,35770
42843,97494
18481,74191
81963,91158
30251,87445
11108,58328
12896,101404
9018,88887
35419,101404
30251,49459
50440,83313
66759,98995
74191,92164
47930,101404
82603,85467
68862,70718
66327,90660
48671,95405
47930,54720
18867,51237
18867,52774
63689,90660
33146,94055
30525,55033
7873,53267
47930,81963
58328,70292
32306,51237
9018,74191
81963,94428
50436,53267
90660,101404
452,7624
52432,101404
70292,77807
15162,70718
85467,101404
33756,98688
12039,47113
34828,78517
46528,49457
18388,74896
13029,66327
414,15039
46365,67675
9018,36825
34006,94019
13752,80239
1372,19440
10583,99433
13752,100079
62898,97494
27707,81963
7624,58328
7624,70718
53267,71374
70292,100079
20789,88887
10583,90660
35419,85467
34194,71303
7873,102559
53267,91158
42122,53267
13029,79039
7849,34194
51237,53267
9018,61541
1401,33756
29807,58328
15039,29807
33756,73538
9458,71729
16194,32870
20164,82603
28634,50547
51237,101404
29807,36825
10512,90660
30251,32306
414,4346
74191,88887
31819,58328
51237,91352
16361,68862
44551,73538
32557,61541
13752,66759
1324,91352
452,9018
6545,96076
31819,36825
9018,36825
74191,88887
35419,53267
47930,53267
16014,78973
9018,96177
66759,67613
59757,76985
16194,97494
10583,38031
34006,74191
35419,70718
15162,35419
18867,20444
12835,97494
81963,84848
20164,85467
29807,38031
37177,92295
26479,38031
63990,73960
55236,97494
15039,36825
11368,50547
38031,99433
9018,68102
82247,93603
782,46365
85467,96177
12452,34361
27707,53267
13029,66327
53267,81963
74875,79321
32557,61541
20789,74191
10583,78517
36422,58328
16194,78517
61541,88887
34361,100079
81963,82715
16014,51234
10583,18867
9018,79446
63689,86736
19440,66240
46365,74191
7873,78517
47930,102559
91158,96810
20677,85467
20164,70292
78517,91352
15039,100079
36825,58328
33756,90660
46365,58328
18867,99433
59637,91158
66759,83313
47930,51237
53267,102559
9772,97494
36383,81963
47930,91352
68102,93603
2741,74191
30313,58328
7624,88887
17470,56383
7624,20444
32306,78973
53267,70560
34828,53267
63990,73960
94019,97494
53267,83313
20789,61541
29807,70718
12209,16194
12039,101288
91158,100549
7873,99433
63974,96076
10583,72733
9018,58328
42843,55236
33653,81963
9018,70718
52612,96625
43129,56268
17470,97919
6545,89023
64782,97494
7624,10583
16361,70718
29807,46365
12039,98688
52495,99904
61541,74191
4650,70718
63689,91352
81963,94019
13621,49651
68324,86371
60285,92817
