7624,70292
414,3822
74191,82715
31819,46365
50547,101404
20164,77807
81963,86371
15039,29807
56569,66759
36825,37278
61925,93766
2741,74191
51237,102559
70292,91158
7624,9018
36825,53267
16194,100079
8002,67675
15039,100079
78973,91158
73569,90660
47930,74843
16014,82715
47930,78517
78517,100079
47930,54720
91352,102559
47930,68131
52432,85467
51237,83313
34194,42843
52774,53267
19153,58328
16014,78314
33756,98688
36825,70718
47930,52381
9018,37278
84848,94019
7873,78517
50547,96076
70292,78517
9772,53267
82715,84062
68875,102559
74191,94019
7624,74191
82715,83057
63801,96625
10583,78517
8002,20444
53267,100079
20444,81963
18867,33146
43039,94019
72963,81963
15039,33146
51237,68875
68131,90660
10583,33367
71303,97494
5450,11389
53267,68324
81963,86232
52495,99904
7624,36825
18867,85467
18867,85467
9018,70718
20444,47930
74191,99847
33367,47113
7624,54549
47930,52432
18867,44232
58328,92016
53267,68324
36825,66310
37278,85467
68875,91158
101357,103454
64421,96625
29807,55105
37359,53267
52774,102559
30251,101404
30251,66680
53267,85467
68324,70718
32306,35419
7624,35419
70292,90660
51237,77807
8002,72733
32306,47930
7849,18867
7530,58751
19001,83313
86157,97494
70292,85467
17470,61280
7624,9018
12896,90660
29807,67675
62898,99433
20677,66327
47113,85467
78517,91158
414,68324
50459,60183
9772,16194
53267,96625
10583,85467
64782,97494
50357,72388
53267,86371
15039,72733
26563,33756
414,57355
12452,96810
2076,80001
75899,85467
1324,91352
414,78446
63689,85467
11304,17470
35419,91158
36825,61934
46192,47930
74399,91158
89567,91158
80239,91158
47930,91158
47930,73569
47930,74399
47930,91352
32306,53267
33756,68875
3584,34366
29807,30313
33146,64421
85093,87011
7624,85467
25740,74191
16014,51234
10583,18867
34361,91158
37359,90660
68875,78517
33367,75289
78300,98688
47930,68345
18481,46365
38031,52774
7624,20789
489,32557
51237,70560
35419,100079
56952,86232
414,99847
61934,91158
61934,91158
90660,91158
33756,35419
18867,94019
16014,62898
47930,79887
414,29807
8002,36825
81963,91158
62898,78517
85467,91352
46365,82715
78517,81963
67675,78269
33367,100079
38031,80001
74191,92164
52774,85467
47113,64256
33146,53267
29807,96625
53267,64421
68862,70718
48671,95405
50547,90660
10583,53267
47113,68875
70292,90660
35770,85467
63689,66310
33146,100079
35419,52432
11738,49459
15039,82715
35419,85467
30525,55033
47728,72733
47930,87445
47930,81963
18867,42843
81963,100079
73538,73745
86371,91580
58328,70292
66759,86157
15162,53267
12896,68131
58328,70718
36825,91532
61934,100079
53267,99433
50436,53267
90660,101404
12896,47930
98624,103532
33367,85467
52432,101404
18388,98688
414,74191
70292,77807
47930,80239
34361,68131
73057,100977
20789,38299
33367,47930
18867,99433
9772,10583
83313,100079
9018,58328
63260,91352
20444,62898
16014,18867
1789,7624
8002,78517
9018,36825
17470,34361
34006,94019
9018,31819
14779,69562
13752,80239
7624,96177
8296,49459
59637,91158
63974,73300
7624,53267
32306,78973
24653,37278
20677,101404
54967,93603
63689,77807
18867,33367
29807,74191
10583,66310
70292,100079
51237,68875
7873,62898
20444,58328
66759,84848
37359,47930
33756,101404
53267,91158
14985,98688
30130,94019
73538,90660
51237,53267
26479,78269
15039,29807
33146,96625
33756,73538
9458,71729
15162,82183
46192,53267
28634,50547
16194,100079
8002,70292
8002,70718
30313,58328
46365,82715
81459,94019
52612,96625
414,4346
75835,81963
18867,61934
53267,78517
31819,58328
49617,53267
52774,58328
20444,26479
38894,47930
20444,85467
44551,73538
4650,9018
31819,36825
70292,94019
7873,52774
81963,83313
75289,79725
47930,50547
33756,63974
414,68324
35419,53267
53267,89567
47930,53267
56569,74191
9772,78517
22863,47930
66759,67613
33382,51234
22876,101404
7873,18867
15039,74191
18867,61934
68324,74191
34006,74191
9772,78517
91158,100079
63974,73569
33367,91158
81963,84848
19153,47930
46365,81963
15039,58328
48992,82715
29807,74191
78517,94019
58328,68324
29807,34006
56952,82715
36383,91580
10583,67675
23896,47930
58328,78269
53267,61934
34194,97494
78517,102559
55236,97494
5353,42741
11368,50547
9018,68102
16194,18867
47113,100549
82247,93603
16014,18481
33367,99433
52432,53267
35419,56569
9549,81963
74875,79321
20789,74191
10583,78517
36422,58328
19819,50547
58328,94607
20444,70292
37359,91158
20444,77807
10583,18867
15039,67675
51237,78517
29807,61877
78517,102559
414,83057
91158,96810
36383,54148
18867,34194
35419,90660
53267,56569
94019,100079
47930,58328
31819,44327
36383,47195
47930,90660
63689,87445
26479,78269
47930,101404
68324,100079
36825,58328
7873,71374
47113,100549
9018,10132
15162,47930
20789,32557
47930,77807
53267,102559
9772,97494
59757,76985
86371,100079
31819,46365
2741,74191
33367,62898
18867,91158
20444,94019
17470,56383
18867,100079
53267,70560
34828,53267
27707,94019
63990,73960
23896,52381
16014,94019
73538,89493
7624,8002
81963,94019
18867,19153
78269,85467
53267,64421
63974,98688
47113,73538
47930,67877
91158,100549
61877,74191
3584,26563
66464,101357
19153,70292
9018,15039
56569,94019
33653,81963
414,34006
77807,85467
68324,94019
19153,83313
30130,42843
42843,84848
19153,86371
12039,98688
53267,68875
38703,81963
81459,94019
26563,100801
63689,91352
81963,94019
33367,89567
68324,86371
23896,47930
38299,82715
489,32557
55064,73538
